2025-06-06 10:43:44 | INFO | PID:24012 | Queue 'article-output-queue' created successfully
  <h3></h3>
  <ul><li><div class="frame" id="frame-2302078430208">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\contrib\staticfiles\handlers.py"</cite>,
      line <em class="line">80</em>,
      in <code class="function">__call__</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>self.base_url = urlparse(self.get_base_url())</pre>
<pre class="line before"><span class="ws">        </span>super().__init__()</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>def __call__(self, environ, start_response):</pre>
<pre class="line before"><span class="ws">        </span>if not self._should_handle(get_path_info(environ)):</pre>
<pre class="line current"><span class="ws">            </span>return self.application(environ, start_response)</pre>
<pre class="line after"><span class="ws">        </span>return super().__call__(environ, start_response)</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws"></span>class ASGIStaticFilesHandler(StaticFilesHandlerMixin, ASGIHandler):</pre>
<pre class="line after"><span class="ws">    </span>&#34;&#34;&#34;</pre></div>
</div>

<li><div class="frame" id="frame-2302078429760">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\wsgi.py"</cite>,
      line <em class="line">124</em>,
      in <code class="function">__call__</code></h4>
  <div class="source "><pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>def __call__(self, environ, start_response):</pre>
<pre class="line before"><span class="ws">        </span>set_script_prefix(get_script_name(environ))</pre>
<pre class="line before"><span class="ws">        </span>signals.request_started.send(sender=self.__class__, environ=environ)</pre>
<pre class="line before"><span class="ws">        </span>request = self.request_class(environ)</pre>
<pre class="line current"><span class="ws">        </span>response = self.get_response(request)</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>response._handler_class = self.__class__</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>status = &#34;%d %s&#34; % (response.status_code, response.reason_phrase)</pre>
<pre class="line after"><span class="ws">        </span>response_headers = [</pre></div>
</div>

<li><div class="frame" id="frame-2302078429648">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\base.py"</cite>,
      line <em class="line">140</em>,
      in <code class="function">get_response</code></h4>
  <div class="source "><pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>def get_response(self, request):</pre>
<pre class="line before"><span class="ws">        </span>&#34;&#34;&#34;Return an HttpResponse object for the given HttpRequest.&#34;&#34;&#34;</pre>
<pre class="line before"><span class="ws">        </span># Setup default url resolver for this thread</pre>
<pre class="line before"><span class="ws">        </span>set_urlconf(settings.ROOT_URLCONF)</pre>
<pre class="line current"><span class="ws">        </span>response = self._middleware_chain(request)</pre>
<pre class="line after"><span class="ws">        </span>response._resource_closers.append(request.close)</pre>
<pre class="line after"><span class="ws">        </span>if response.status_code &gt;= 400:</pre>
<pre class="line after"><span class="ws">            </span>log_response(</pre>
<pre class="line after"><span class="ws">                </span>&#34;%s: %s&#34;,</pre>
<pre class="line after"><span class="ws">                </span>response.reason_phrase,</pre></div>
</div>

<li><div class="frame" id="frame-2302078427184">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">57</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line before"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line before"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line current"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws"></span> </pre></div>
</div>

<li><div class="frame" id="frame-2302078426960">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">140</em>,
      in <code class="function">response_for_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">                </span>request, get_resolver(get_urlconf()), 400, exc</pre>
<pre class="line before"><span class="ws">            </span>)</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws">        </span>signals.got_request_exception.send(sender=None, request=request)</pre>
<pre class="line current"><span class="ws">        </span>response = handle_uncaught_exception(</pre>
<pre class="line after"><span class="ws">            </span>request, get_resolver(get_urlconf()), sys.exc_info()</pre>
<pre class="line after"><span class="ws">        </span>)</pre>
<pre class="line after"><span class="ws">        </span>log_response(</pre>
<pre class="line after"><span class="ws">            </span>&#34;%s: %s&#34;,</pre>
<pre class="line after"><span class="ws">            </span>response.reason_phrase,</pre></div>
</div>

<li><div class="frame" id="frame-2302078427072">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">181</em>,
      in <code class="function">handle_uncaught_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>&#34;&#34;&#34;</pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG_PROPAGATE_EXCEPTIONS:</pre>
<pre class="line before"><span class="ws">        </span>raise</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG:</pre>
<pre class="line current"><span class="ws">        </span>return debug.technical_500_response(request, *exc_info)</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">    </span># Return an HttpResponse that displays a friendly error message.</pre>
<pre class="line after"><span class="ws">    </span>callback = resolver.resolve_error_handler(500)</pre>
<pre class="line after"><span class="ws">    </span>return callback(request)</pre></div>
</div>

<li><div class="frame" id="frame-2302078426848">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django_extensions\management\technical_response.py"</cite>,
      line <em class="line">41</em>,
      in <code class="function">null_technical_500_response</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>try:</pre>
<pre class="line before"><span class="ws">        </span>if exc_value is None:</pre>
<pre class="line before"><span class="ws">            </span>exc_value = exc_type()</pre>
<pre class="line before"><span class="ws">        </span>if exc_value.__traceback__ is not tb:</pre>
<pre class="line before"><span class="ws">            </span>raise exc_value.with_traceback(tb)</pre>
<pre class="line current"><span class="ws">        </span>raise exc_value</pre>
<pre class="line after"><span class="ws">    </span>finally:</pre>
<pre class="line after"><span class="ws">        </span>exc_value = None</pre>
<pre class="line after"><span class="ws">        </span>tb = None</pre></div>
</div>

<li><div class="frame" id="frame-2302078435136">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">55</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line current"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line after"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line after"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre></div>
</div>

<li><div class="frame" id="frame-2302078426624">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\corsheaders\middleware.py"</cite>,
      line <em class="line">56</em>,
      in <code class="function">__call__</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>) -&gt; HttpResponseBase | Awaitable[HttpResponseBase]:</pre>
<pre class="line before"><span class="ws">        </span>if self.async_mode:</pre>
<pre class="line before"><span class="ws">            </span>return self.__acall__(request)</pre>
<pre class="line before"><span class="ws">        </span>response: HttpResponseBase | None = self.check_preflight(request)</pre>
<pre class="line before"><span class="ws">        </span>if response is None:</pre>
<pre class="line current"><span class="ws">            </span>result = self.get_response(request)</pre>
<pre class="line after"><span class="ws">            </span>assert isinstance(result, HttpResponseBase)</pre>
<pre class="line after"><span class="ws">            </span>response = result</pre>
<pre class="line after"><span class="ws">        </span>self.add_response_headers(request, response)</pre>
<pre class="line after"><span class="ws">        </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre></div>
</div>

<li><div class="frame" id="frame-2302078426736">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">57</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line before"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line before"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line current"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws"></span> </pre></div>
</div>

<li><div class="frame" id="frame-2302078429872">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">140</em>,
      in <code class="function">response_for_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">                </span>request, get_resolver(get_urlconf()), 400, exc</pre>
<pre class="line before"><span class="ws">            </span>)</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws">        </span>signals.got_request_exception.send(sender=None, request=request)</pre>
<pre class="line current"><span class="ws">        </span>response = handle_uncaught_exception(</pre>
<pre class="line after"><span class="ws">            </span>request, get_resolver(get_urlconf()), sys.exc_info()</pre>
<pre class="line after"><span class="ws">        </span>)</pre>
<pre class="line after"><span class="ws">        </span>log_response(</pre>
<pre class="line after"><span class="ws">            </span>&#34;%s: %s&#34;,</pre>
<pre class="line after"><span class="ws">            </span>response.reason_phrase,</pre></div>
</div>

<li><div class="frame" id="frame-2302078430320">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">181</em>,
      in <code class="function">handle_uncaught_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>&#34;&#34;&#34;</pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG_PROPAGATE_EXCEPTIONS:</pre>
<pre class="line before"><span class="ws">        </span>raise</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG:</pre>
<pre class="line current"><span class="ws">        </span>return debug.technical_500_response(request, *exc_info)</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">    </span># Return an HttpResponse that displays a friendly error message.</pre>
<pre class="line after"><span class="ws">    </span>callback = resolver.resolve_error_handler(500)</pre>
<pre class="line after"><span class="ws">    </span>return callback(request)</pre></div>
</div>

<li><div class="frame" id="frame-2302078430432">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django_extensions\management\technical_response.py"</cite>,
      line <em class="line">41</em>,
      in <code class="function">null_technical_500_response</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>try:</pre>
<pre class="line before"><span class="ws">        </span>if exc_value is None:</pre>
<pre class="line before"><span class="ws">            </span>exc_value = exc_type()</pre>
<pre class="line before"><span class="ws">        </span>if exc_value.__traceback__ is not tb:</pre>
<pre class="line before"><span class="ws">            </span>raise exc_value.with_traceback(tb)</pre>
<pre class="line current"><span class="ws">        </span>raise exc_value</pre>
<pre class="line after"><span class="ws">    </span>finally:</pre>
<pre class="line after"><span class="ws">        </span>exc_value = None</pre>
<pre class="line after"><span class="ws">        </span>tb = None</pre></div>
</div>

<li><div class="frame" id="frame-2302078430544">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">55</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line current"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line after"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line after"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre></div>
</div>

<li><div class="frame" id="frame-2302078430656">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\utils\deprecation.py"</cite>,
      line <em class="line">129</em>,
      in <code class="function">__call__</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>if self.async_mode:</pre>
<pre class="line before"><span class="ws">            </span>return self.__acall__(request)</pre>
<pre class="line before"><span class="ws">        </span>response = None</pre>
<pre class="line before"><span class="ws">        </span>if hasattr(self, &#34;process_request&#34;):</pre>
<pre class="line before"><span class="ws">            </span>response = self.process_request(request)</pre>
<pre class="line current"><span class="ws">        </span>response = response or self.get_response(request)</pre>
<pre class="line after"><span class="ws">        </span>if hasattr(self, &#34;process_response&#34;):</pre>
<pre class="line after"><span class="ws">            </span>response = self.process_response(request, response)</pre>
<pre class="line after"><span class="ws">        </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">    </span>async def __acall__(self, request):</pre></div>
</div>

<li><div class="frame" id="frame-2302078430768">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">57</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line before"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line before"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line current"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws"></span> </pre></div>
</div>

<li><div class="frame" id="frame-2302078430880">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">140</em>,
      in <code class="function">response_for_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">                </span>request, get_resolver(get_urlconf()), 400, exc</pre>
<pre class="line before"><span class="ws">            </span>)</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws">        </span>signals.got_request_exception.send(sender=None, request=request)</pre>
<pre class="line current"><span class="ws">        </span>response = handle_uncaught_exception(</pre>
<pre class="line after"><span class="ws">            </span>request, get_resolver(get_urlconf()), sys.exc_info()</pre>
<pre class="line after"><span class="ws">        </span>)</pre>
<pre class="line after"><span class="ws">        </span>log_response(</pre>
<pre class="line after"><span class="ws">            </span>&#34;%s: %s&#34;,</pre>
<pre class="line after"><span class="ws">            </span>response.reason_phrase,</pre></div>
</div>

<li><div class="frame" id="frame-2302078430992">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">181</em>,
      in <code class="function">handle_uncaught_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>&#34;&#34;&#34;</pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG_PROPAGATE_EXCEPTIONS:</pre>
<pre class="line before"><span class="ws">        </span>raise</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG:</pre>
<pre class="line current"><span class="ws">        </span>return debug.technical_500_response(request, *exc_info)</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">    </span># Return an HttpResponse that displays a friendly error message.</pre>
<pre class="line after"><span class="ws">    </span>callback = resolver.resolve_error_handler(500)</pre>
<pre class="line after"><span class="ws">    </span>return callback(request)</pre></div>
</div>

<li><div class="frame" id="frame-2302078431104">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django_extensions\management\technical_response.py"</cite>,
      line <em class="line">41</em>,
      in <code class="function">null_technical_500_response</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>try:</pre>
<pre class="line before"><span class="ws">        </span>if exc_value is None:</pre>
<pre class="line before"><span class="ws">            </span>exc_value = exc_type()</pre>
<pre class="line before"><span class="ws">        </span>if exc_value.__traceback__ is not tb:</pre>
<pre class="line before"><span class="ws">            </span>raise exc_value.with_traceback(tb)</pre>
<pre class="line current"><span class="ws">        </span>raise exc_value</pre>
<pre class="line after"><span class="ws">    </span>finally:</pre>
<pre class="line after"><span class="ws">        </span>exc_value = None</pre>
<pre class="line after"><span class="ws">        </span>tb = None</pre></div>
</div>

<li><div class="frame" id="frame-2302078431216">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">55</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line current"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line after"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line after"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre></div>
</div>

<li><div class="frame" id="frame-2302078426288">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\utils\deprecation.py"</cite>,
      line <em class="line">129</em>,
      in <code class="function">__call__</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>if self.async_mode:</pre>
<pre class="line before"><span class="ws">            </span>return self.__acall__(request)</pre>
<pre class="line before"><span class="ws">        </span>response = None</pre>
<pre class="line before"><span class="ws">        </span>if hasattr(self, &#34;process_request&#34;):</pre>
<pre class="line before"><span class="ws">            </span>response = self.process_request(request)</pre>
<pre class="line current"><span class="ws">        </span>response = response or self.get_response(request)</pre>
<pre class="line after"><span class="ws">        </span>if hasattr(self, &#34;process_response&#34;):</pre>
<pre class="line after"><span class="ws">            </span>response = self.process_response(request, response)</pre>
<pre class="line after"><span class="ws">        </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">    </span>async def __acall__(self, request):</pre></div>
</div>

<li><div class="frame" id="frame-2302078426512">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">57</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line before"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line before"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line current"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws"></span> </pre></div>
</div>

<li><div class="frame" id="frame-2302078426400">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">140</em>,
      in <code class="function">response_for_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">                </span>request, get_resolver(get_urlconf()), 400, exc</pre>
<pre class="line before"><span class="ws">            </span>)</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws">        </span>signals.got_request_exception.send(sender=None, request=request)</pre>
<pre class="line current"><span class="ws">        </span>response = handle_uncaught_exception(</pre>
<pre class="line after"><span class="ws">            </span>request, get_resolver(get_urlconf()), sys.exc_info()</pre>
<pre class="line after"><span class="ws">        </span>)</pre>
<pre class="line after"><span class="ws">        </span>log_response(</pre>
<pre class="line after"><span class="ws">            </span>&#34;%s: %s&#34;,</pre>
<pre class="line after"><span class="ws">            </span>response.reason_phrase,</pre></div>
</div>

<li><div class="frame" id="frame-2302078431328">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">181</em>,
      in <code class="function">handle_uncaught_exception</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>&#34;&#34;&#34;</pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG_PROPAGATE_EXCEPTIONS:</pre>
<pre class="line before"><span class="ws">        </span>raise</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">    </span>if settings.DEBUG:</pre>
<pre class="line current"><span class="ws">        </span>return debug.technical_500_response(request, *exc_info)</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">    </span># Return an HttpResponse that displays a friendly error message.</pre>
<pre class="line after"><span class="ws">    </span>callback = resolver.resolve_error_handler(500)</pre>
<pre class="line after"><span class="ws">    </span>return callback(request)</pre></div>
</div>

<li><div class="frame" id="frame-2302078431440">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django_extensions\management\technical_response.py"</cite>,
      line <em class="line">41</em>,
      in <code class="function">null_technical_500_response</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>try:</pre>
<pre class="line before"><span class="ws">        </span>if exc_value is None:</pre>
<pre class="line before"><span class="ws">            </span>exc_value = exc_type()</pre>
<pre class="line before"><span class="ws">        </span>if exc_value.__traceback__ is not tb:</pre>
<pre class="line before"><span class="ws">            </span>raise exc_value.with_traceback(tb)</pre>
<pre class="line current"><span class="ws">        </span>raise exc_value</pre>
<pre class="line after"><span class="ws">    </span>finally:</pre>
<pre class="line after"><span class="ws">        </span>exc_value = None</pre>
<pre class="line after"><span class="ws">        </span>tb = None</pre></div>
</div>

<li><div class="frame" id="frame-2302078431552">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\core\handlers\exception.py"</cite>,
      line <em class="line">55</em>,
      in <code class="function">inner</code></h4>
  <div class="source "><pre class="line before"><span class="ws">    </span>else:</pre>
<pre class="line before"><span class="ws"></span> </pre>
<pre class="line before"><span class="ws">        </span>@wraps(get_response)</pre>
<pre class="line before"><span class="ws">        </span>def inner(request):</pre>
<pre class="line before"><span class="ws">            </span>try:</pre>
<pre class="line current"><span class="ws">                </span>response = get_response(request)</pre>
<pre class="line after"><span class="ws">            </span>except Exception as exc:</pre>
<pre class="line after"><span class="ws">                </span>response = response_for_exception(request, exc)</pre>
<pre class="line after"><span class="ws">            </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span>return inner</pre></div>
</div>

<li><div class="frame" id="frame-2302078429200">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\utils\deprecation.py"</cite>,
      line <em class="line">131</em>,
      in <code class="function">__call__</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>response = None</pre>
<pre class="line before"><span class="ws">        </span>if hasattr(self, &#34;process_request&#34;):</pre>
<pre class="line before"><span class="ws">            </span>response = self.process_request(request)</pre>
<pre class="line before"><span class="ws">        </span>response = response or self.get_response(request)</pre>
<pre class="line before"><span class="ws">        </span>if hasattr(self, &#34;process_response&#34;):</pre>
<pre class="line current"><span class="ws">            </span>response = self.process_response(request, response)</pre>
<pre class="line after"><span class="ws">        </span>return response</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">    </span>async def __acall__(self, request):</pre>
<pre class="line after"><span class="ws">        </span>&#34;&#34;&#34;</pre>
<pre class="line after"><span class="ws">        </span>Async version of __call__ that is swapped in when an async request</pre></div>
</div>

<li><div class="frame" id="frame-2302078429312">
  <h4>File <cite class="filename">"C:\Users\DELL\Desktop\botxbyte\0-Article Innovator\articleInnovator\.venv\lib\site-packages\django\middleware\common.py"</cite>,
      line <em class="line">108</em>,
      in <code class="function">process_response</code></h4>
  <div class="source "><pre class="line before"><span class="ws">        </span>with an appended slash if should_redirect_with_slash() returns True.</pre>
<pre class="line before"><span class="ws">        </span>&#34;&#34;&#34;</pre>
<pre class="line before"><span class="ws">        </span># If the given URL is &#34;Not Found&#34;, then check if we should redirect to</pre>
<pre class="line before"><span class="ws">        </span># a path with a slash appended.</pre>
<pre class="line before"><span class="ws">        </span>if response.status_code == 404 and self.should_redirect_with_slash(request):</pre>
<pre class="line current"><span class="ws">            </span>return self.response_redirect_class(self.get_full_path_with_slash(request))</pre>
<pre class="line after"><span class="ws"></span> </pre>
<pre class="line after"><span class="ws">        </span># Add the Content-Length header to non-streaming responses if not</pre>
<pre class="line after"><span class="ws">        </span># already set.</pre>
<pre class="line after"><span class="ws">        </span>if not response.streaming and not response.has_header(&#34;Content-Length&#34;):</pre>
